trip_id,start_time,end_time,start_station,end_station,duration_minutes,member_type
19780,2023-07-21 11:55:11,2023-07-21 12:12:11,Elm Street,Midtown,17,member
19785,2023-07-21 11:56:04,2023-07-21 12:14:04,Harbor View,Lakeside,18,casual
19786,2023-07-21 11:58:01,2023-07-21 12:18:01,University,City Hall,20,member
19774,2023-07-21 11:58:41,2023-07-21 12:10:41,Union Station,Lakeside,12,casual
19801,2023-07-21 12:00:22,2023-07-21 12:21:22,Downtown,Tech Campus,21,member
19808,2023-07-21 12:01:00,2023-07-21 12:14:00,University,Midtown,13,member
19792,2023-07-21 12:03:50,2023-07-21 12:25:50,Union Station,Midtown,22,member
19790,2023-07-21 12:04:11,2023-07-21 12:37:11,Midtown,Harbor View,33,member
19791,2023-07-21 12:07:41,2023-07-21 12:19:41,Pine Road,Midtown,12,member
19799,2023-07-21 12:13:29,2023-07-21 12:26:29,Downtown,Tech Campus,13,member
19806,2023-07-21 12:14:24,2023-07-21 12:18:24,City Hall,Central Park,4,member
19795,2023-07-21 12:20:35,2023-07-21 12:24:35,University,Market Square,4,member
19796,2023-07-21 12:21:47,2023-07-21 12:42:47,City Hall,Riverside,21,casual
19803,2023-07-21 12:21:48,2023-07-21 12:43:48,Pine Road,Oak Avenue,22,member
19804,2023-07-21 12:25:59,2023-07-21 12:56:59,Union Station,Midtown,31,casual
19798,2023-07-21 12:29:52,2023-07-21 12:52:52,Union Station,Harbor View,23,member
19800,2023-07-21 12:31:17,2023-07-21 12:34:17,Market Square,Union Station,3,member
19797,2023-07-21 12:34:50,2023-07-21 12:46:50,Market Square,Central Park,12,member
19805,2023-07-21 12:40:07,2023-07-21 13:04:07,Midtown,Market Square,24,member
19807,2023-07-21 12:43:51,2023-07-21 13:01:51,Harbor View,Oak Avenue,18,member
19802,2023-07-21 12:44:05,2023-07-21 13:06:05,Central Park,Elm Street,22,casual
19794,2023-07-21 12:53:02,2023-07-21 13:04:02,Market Square,Maple Drive,11,member
19793,2023-07-21 12:59:40,2023-07-21 13:21:40,City Hall,Central Park,22,member
19810,2023-07-21 13:02:31,2023-07-21 13:09:31,Midtown,Union Station,7,casual
19812,2023-07-21 13:12:45,2023-07-21 13:41:45,City Hall,University,29,casual
19819,2023-07-21 13:17:41,2023-07-21 13:30:41,Market Square,Union Station,13,casual
19815,2023-07-21 13:22:19,2023-07-21 13:46:19,Elm Street,City Hall,24,casual
19813,2023-07-21 13:23:44,2023-07-21 13:32:44,Midtown,Lakeside,9,casual
19825,2023-07-21 13:24:05,2023-07-21 13:39:05,Tech Campus,Oak Avenue,15,member
19818,2023-07-21 13:27:11,2023-07-21 13:35:11,Harbor View,Oak Avenue,8,casual
19821,2023-07-21 13:28:04,2023-07-21 13:57:04,Union Station,Market Square,29,member
19817,2023-07-21 13:31:10,2023-07-21 13:48:10,University,Riverside,17,member
19824,2023-07-21 13:39:17,2023-07-21 14:01:17,Union Station,City Hall,22,casual
19822,2023-07-21 13:42:47,2023-07-21 14:00:47,Oak Avenue,University,18,casual
19823,2023-07-21 13:43:58,2023-07-21 14:00:58,Harbor View,Pine Road,17,member
19816,2023-07-21 13:47:24,2023-07-21 14:00:24,Union Station,Pine Road,13,member
19811,2023-07-21 13:47:33,2023-07-21 13:51:33,Oak Avenue,Tech Campus,4,member
19820,2023-07-21 13:47:51,2023-07-21 14:00:51,Market Square,Elm Street,13,casual
19809,2023-07-21 13:49:23,2023-07-21 14:20:23,Oak Avenue,Union Station,31,member
19814,2023-07-21 13:50:52,2023-07-21 14:07:52,Harbor View,Downtown,17,casual
19832,2023-07-21 14:03:21,2023-07-21 14:19:21,City Hall,University,16,member
19836,2023-07-21 14:03:48,2023-07-21 14:38:48,University,Maple Drive,35,casual
19838,2023-07-21 14:04:54,2023-07-21 14:30:54,Oak Avenue,Midtown,26,member
19835,2023-07-21 14:05:46,2023-07-21 14:26:46,Riverside,Central Park,21,member
19844,2023-07-21 14:06:35,2023-07-21 14:21:35,Downtown,Riverside,15,member
19826,2023-07-21 14:06:51,2023-07-21 14:41:51,Maple Drive,Maple Drive,35,member
19837,2023-07-21 14:07:08,2023-07-21 14:17:08,Oak Avenue,University,10,casual
19829,2023-07-21 14:11:02,2023-07-21 14:26:02,Central Park,Midtown,15,casual
19834,2023-07-21 14:22:03,2023-07-21 14:44:03,Riverside,Midtown,22,member
19843,2023-07-21 14:25:07,2023-07-21 14:53:07,Pine Road,Tech Campus,28,member
19840,2023-07-21 14:26:08,2023-07-21 14:29:08,Central Park,Midtown,3,casual
19845,2023-07-21 14:28:04,2023-07-21 14:43:04,Harbor View,University,15,member
19842,2023-07-21 14:29:47,2023-07-21 14:44:47,Tech Campus,Union Station,15,member
19828,2023-07-21 14:34:13,2023-07-21 14:50:13,Tech Campus,Maple Drive,16,member
19833,2023-07-21 14:45:29,2023-07-21 15:09:29,Lakeside,City Hall,24,member
19831,2023-07-21 14:45:32,2023-07-21 14:53:32,Oak Avenue,Pine Road,8,member
19839,2023-07-21 14:45:59,2023-07-21 15:07:59,Harbor View,Maple Drive,22,member
19827,2023-07-21 14:50:09,2023-07-21 15:02:09,Maple Drive,Midtown,12,casual
19841,2023-07-21 14:52:05,2023-07-21 15:20:05,Market Square,Tech Campus,28,member
19830,2023-07-21 14:52:14,2023-07-21 15:13:14,Pine Road,Union Station,21,member
19849,2023-07-21 15:30:13,2023-07-21 15:38:13,Central Park,University,8,member
19850,2023-07-21 15:37:07,2023-07-21 15:58:07,Downtown,City Hall,21,member
19851,2023-07-21 15:39:24,2023-07-21 15:58:24,Harbor View,Oak Avenue,19,member
19847,2023-07-21 15:46:26,2023-07-21 16:11:26,Market Square,Midtown,25,member
19848,2023-07-21 15:50:37,2023-07-21 15:59:37,Lakeside,Tech Campus,9,casual
19846,2023-07-21 15:57:36,2023-07-21 16:00:36,Elm Street,Downtown,3,member
19852,2023-07-21 15:58:13,2023-07-21 16:19:13,Maple Drive,Elm Street,21,member
19854,2023-07-21 16:10:26,2023-07-21 16:28:26,Lakeside,University,18,member
19853,2023-07-21 16:11:42,2023-07-21 16:30:42,Pine Road,Tech Campus,19,member
19870,2023-07-21 16:13:43,2023-07-21 16:30:43,University,Pine Road,17,casual
19869,2023-07-21 16:15:48,2023-07-21 16:42:48,Tech Campus,Central Park,27,member
19867,2023-07-21 16:16:33,2023-07-21 16:34:33,University,Oak Avenue,18,member
19858,2023-07-21 16:20:56,2023-07-21 17:01:56,Elm Street,Union Station,41,member
19861,2023-07-21 16:24:19,2023-07-21 16:44:19,Riverside,Elm Street,20,member
19872,2023-07-21 16:25:14,2023-07-21 16:36:14,Elm Street,Market Square,11,casual
19863,2023-07-21 16:25:17,2023-07-21 16:58:17,Market Square,Central Park,33,member
19855,2023-07-21 16:29:15,2023-07-21 16:49:15,Midtown,Central Park,20,member
19860,2023-07-21 16:36:14,2023-07-21 17:02:14,Oak Avenue,Lakeside,26,casual
19859,2023-07-21 16:36:16,2023-07-21 16:39:16,Union Station,University,3,member
19865,2023-07-21 16:40:12,2023-07-21 17:14:12,Midtown,Union Station,34,casual
19857,2023-07-21 16:41:18,2023-07-21 16:57:18,Market Square,Lakeside,16,member
19856,2023-07-21 16:43:48,2023-07-21 16:53:48,Harbor View,Lakeside,10,member
19871,2023-07-21 16:47:04,2023-07-21 17:04:04,Riverside,University,17,casual
19862,2023-07-21 16:49:12,2023-07-21 17:11:12,Central Park,Central Park,22,member
19864,2023-07-21 16:49:49,2023-07-21 17:16:49,City Hall,Midtown,27,casual
19868,2023-07-21 16:50:01,2023-07-21 17:05:01,University,Pine Road,15,member
19866,2023-07-21 16:58:59,2023-07-21 17:30:59,City Hall,Central Park,32,casual
19876,2023-07-21 17:01:35,2023-07-21 17:23:35,Tech Campus,Union Station,22,casual
19877,2023-07-21 17:02:02,2023-07-21 17:17:02,Oak Avenue,City Hall,15,casual
19890,2023-07-21 17:09:02,2023-07-21 17:20:02,Midtown,Maple Drive,11,member
19875,2023-07-21 17:09:26,2023-07-21 17:31:26,Oak Avenue,Maple Drive,22,member
19902,2023-07-21 17:09:32,2023-07-21 17:19:32,Union Station,City Hall,10,casual
19882,2023-07-21 17:09:54,2023-07-21 17:28:54,Riverside,Elm Street,19,member
19887,2023-07-21 17:16:03,2023-07-21 17:23:03,Market Square,Market Square,7,member
19906,2023-07-21 17:16:35,2023-07-21 17:37:35,Maple Drive,City Hall,21,casual
19897,2023-07-21 17:18:02,2023-07-21 17:45:02,University,Midtown,27,member
19879,2023-07-21 17:18:07,2023-07-21 17:45:07,Riverside,City Hall,27,member
19883,2023-07-21 17:18:53,2023-07-21 17:42:53,Elm Street,Market Square,24,member
19892,2023-07-21 17:19:08,2023-07-21 17:27:08,Oak Avenue,Maple Drive,8,member
19893,2023-07-21 17:19:55,2023-07-21 17:33:55,Central Park,Riverside,14,member
19904,2023-07-21 17:22:14,2023-07-21 17:40:14,Pine Road,City Hall,18,member
19874,2023-07-21 17:22:17,2023-07-21 17:43:17,City Hall,Riverside,21,member
19884,2023-07-21 17:24:30,2023-07-21 17:33:30,Tech Campus,Downtown,9,casual
19881,2023-07-21 17:29:41,2023-07-21 18:11:41,Midtown,Elm Street,42,casual
19894,2023-07-21 17:32:08,2023-07-21 17:53:08,Market Square,Maple Drive,21,member
19889,2023-07-21 17:32:50,2023-07-21 17:44:50,City Hall,Maple Drive,12,member
19891,2023-07-21 17:34:31,2023-07-21 17:47:31,Riverside,Pine Road,13,member
19899,2023-07-21 17:34:52,2023-07-21 17:50:52,Riverside,Harbor View,16,casual
19886,2023-07-21 17:37:17,2023-07-21 17:40:17,Market Square,Market Square,3,member
19901,2023-07-21 17:38:28,2023-07-21 17:53:28,Riverside,Oak Avenue,15,member
19873,2023-07-21 17:44:11,2023-07-21 18:00:11,Union Station,Union Station,16,member
19885,2023-07-21 17:44:40,2023-07-21 18:18:40,Market Square,Market Square,34,member
19895,2023-07-21 17:46:56,2023-07-21 18:22:56,Maple Drive,Union Station,36,casual
19880,2023-07-21 17:47:05,2023-07-21 18:08:05,Lakeside,City Hall,21,member
19900,2023-07-21 17:48:16,2023-07-21 18:04:16,Market Square,Riverside,16,member
19903,2023-07-21 17:48:35,2023-07-21 17:51:35,Maple Drive,Central Park,3,member
19905,2023-07-21 17:49:33,2023-07-21 17:56:33,City Hall,Pine Road,7,casual
19907,2023-07-21 17:50:12,2023-07-21 18:21:12,Downtown,Central Park,31,member
19898,2023-07-21 17:54:43,2023-07-21 18:28:43,Riverside,City Hall,34,member
19908,2023-07-21 17:54:58,2023-07-21 18:11:58,City Hall,Pine Road,17,member
19888,2023-07-21 17:57:24,2023-07-21 18:16:24,City Hall,Oak Avenue,19,member
19896,2023-07-21 17:57:26,2023-07-21 18:27:26,Downtown,Lakeside,30,member
19878,2023-07-21 17:59:31,2023-07-21 18:02:31,University,Tech Campus,3,member
19951,2023-07-21 18:00:58,2023-07-21 18:16:58,Union Station,Pine Road,16,member
19939,2023-07-21 18:01:29,2023-07-21 18:18:29,Pine Road,Lakeside,17,member
19932,2023-07-21 18:02:41,2023-07-21 18:12:41,Lakeside,City Hall,10,member
19938,2023-07-21 18:03:01,2023-07-21 18:38:01,Pine Road,Downtown,35,member
19927,2023-07-21 18:04:31,2023-07-21 18:28:31,Lakeside,Riverside,24,member
19911,2023-07-21 18:04:33,2023-07-21 18:34:33,City Hall,Market Square,30,member
19923,2023-07-21 18:07:15,2023-07-21 18:13:15,Pine Road,City Hall,6,casual
19925,2023-07-21 18:07:40,2023-07-21 18:32:40,Harbor View,Elm Street,25,member
19948,2023-07-21 18:09:07,2023-07-21 18:31:07,Maple Drive,Market Square,22,casual
19928,2023-07-21 18:12:18,2023-07-21 18:24:18,Midtown,Riverside,12,member
19940,2023-07-21 18:12:20,2023-07-21 18:32:20,Market Square,Oak Avenue,20,member
19957,2023-07-21 18:13:21,2023-07-21 18:57:21,Pine Road,Tech Campus,44,member
19947,2023-07-21 18:14:00,2023-07-21 18:41:00,Riverside,City Hall,27,member
19944,2023-07-21 18:16:08,2023-07-21 18:33:08,Central Park,Tech Campus,17,member
19931,2023-07-21 18:16:59,2023-07-21 18:36:59,Central Park,University,20,member
19922,2023-07-21 18:18:12,2023-07-21 18:31:12,University,Downtown,13,casual
19909,2023-07-21 18:19:17,2023-07-21 18:35:17,Pine Road,Midtown,16,member
19921,2023-07-21 18:19:42,2023-07-21 18:37:42,Riverside,Pine Road,18,member
19936,2023-07-21 18:21:18,2023-07-21 18:40:18,Central Park,Market Square,19,casual
19955,2023-07-21 18:21:44,2023-07-21 18:54:44,Tech Campus,Elm Street,33,casual
19954,2023-07-21 18:25:48,2023-07-21 18:57:48,Elm Street,Midtown,32,member
19930,2023-07-21 18:26:20,2023-07-21 18:50:20,Midtown,Pine Road,24,member
19929,2023-07-21 18:27:07,2023-07-21 18:37:07,Harbor View,Tech Campus,10,member
19953,2023-07-21 18:27:43,2023-07-21 18:38:43,University,Pine Road,11,member
19913,2023-07-21 18:29:06,2023-07-21 18:51:06,Maple Drive,Tech Campus,22,casual
19914,2023-07-21 18:30:46,2023-07-21 18:45:46,Riverside,Riverside,15,member
19946,2023-07-21 18:31:30,2023-07-21 18:44:30,Maple Drive,Downtown,13,casual
19937,2023-07-21 18:31:33,2023-07-21 18:45:33,Elm Street,Midtown,14,member
19916,2023-07-21 18:32:11,2023-07-21 19:06:11,Tech Campus,Downtown,34,member
19919,2023-07-21 18:32:15,2023-07-21 19:07:15,Union Station,Maple Drive,35,casual
19934,2023-07-21 18:33:23,2023-07-21 18:59:23,Elm Street,Lakeside,26,member
19926,2023-07-21 18:35:34,2023-07-21 18:45:34,Elm Street,Tech Campus,10,casual
19943,2023-07-21 18:35:48,2023-07-21 18:45:48,University,Union Station,10,member
19924,2023-07-21 18:40:17,2023-07-21 19:11:17,Downtown,Union Station,31,casual
19920,2023-07-21 18:41:09,2023-07-21 19:07:09,Harbor View,Central Park,26,member
19941,2023-07-21 18:43:46,2023-07-21 19:08:46,Midtown,Tech Campus,25,casual
19952,2023-07-21 18:44:34,2023-07-21 19:00:34,Midtown,Midtown,16,member
19912,2023-07-21 18:44:36,2023-07-21 18:55:36,Tech Campus,Riverside,11,member
19935,2023-07-21 18:46:44,2023-07-21 19:18:44,Pine Road,Downtown,32,member
19950,2023-07-21 18:47:43,2023-07-21 19:01:43,Midtown,Harbor View,14,member
19918,2023-07-21 18:47:44,2023-07-21 19:04:44,Central Park,Oak Avenue,17,member
19915,2023-07-21 18:50:17,2023-07-21 19:34:17,City Hall,City Hall,44,casual
19945,2023-07-21 18:52:17,2023-07-21 18:55:17,Midtown,University,3,casual
19956,2023-07-21 18:54:44,2023-07-21 19:20:44,Downtown,City Hall,26,casual
19933,2023-07-21 18:55:18,2023-07-21 19:05:18,Lakeside,Maple Drive,10,member
19949,2023-07-21 18:57:51,2023-07-21 19:05:51,Market Square,Central Park,8,member
19942,2023-07-21 18:58:51,2023-07-21 19:05:51,Pine Road,Midtown,7,member
19910,2023-07-21 18:59:37,2023-07-21 19:19:37,Union Station,Downtown,20,member
19917,2023-07-21 18:59:50,2023-07-21 19:16:50,Market Square,Midtown,17,member
19969,2023-07-21 19:02:47,2023-07-21 19:18:47,Maple Drive,Harbor View,16,member
19961,2023-07-21 19:07:15,2023-07-21 19:32:15,Lakeside,Elm Street,25,member
19963,2023-07-21 19:09:53,2023-07-21 19:40:53,Union Station,Maple Drive,31,member
19970,2023-07-21 19:10:18,2023-07-21 19:23:18,Harbor View,Maple Drive,13,casual
19976,2023-07-21 19:11:32,2023-07-21 19:41:32,Lakeside,Elm Street,30,member
19975,2023-07-21 19:17:29,2023-07-21 19:21:29,Market Square,Union Station,4,member
19959,2023-07-21 19:18:07,2023-07-21 19:34:07,Harbor View,City Hall,16,casual
19977,2023-07-21 19:18:15,2023-07-21 19:31:15,Central Park,Market Square,13,member
19980,2023-07-21 19:25:36,2023-07-21 19:38:36,Tech Campus,Maple Drive,13,casual
19973,2023-07-21 19:25:51,2023-07-21 19:48:51,Pine Road,Central Park,23,member
19967,2023-07-21 19:27:30,2023-07-21 19:45:30,Maple Drive,Market Square,18,casual
19958,2023-07-21 19:31:40,2023-07-21 20:08:40,Oak Avenue,Harbor View,37,casual
19962,2023-07-21 19:31:56,2023-07-21 19:35:56,Union Station,Lakeside,4,member
19960,2023-07-21 19:38:08,2023-07-21 19:56:08,Oak Avenue,City Hall,18,member
19971,2023-07-21 19:38:14,2023-07-21 20:01:14,Union Station,Central Park,23,member
19981,2023-07-21 19:40:10,2023-07-21 20:00:10,Lakeside,City Hall,20,member
19974,2023-07-21 19:43:21,2023-07-21 19:59:21,Elm Street,University,16,member
19965,2023-07-21 19:46:36,2023-07-21 20:01:36,Oak Avenue,Downtown,15,casual
19964,2023-07-21 19:52:50,2023-07-21 19:55:50,Downtown,University,3,member
19972,2023-07-21 19:52:52,2023-07-21 19:57:52,Tech Campus,Central Park,5,member
19979,2023-07-21 19:53:30,2023-07-21 20:14:30,Riverside,Riverside,21,member
19978,2023-07-21 19:55:35,2023-07-21 20:24:35,Elm Street,Union Station,29,member
19966,2023-07-21 19:56:34,2023-07-21 20:11:34,Pine Road,Downtown,15,member
19968,2023-07-21 19:58:23,2023-07-21 20:09:23,Oak Avenue,Elm Street,11,casual
19991,2023-07-21 20:00:45,2023-07-21 20:25:45,Maple Drive,Downtown,25,casual
19983,2023-07-21 20:01:45,2023-07-21 20:23:45,Harbor View,Oak Avenue,22,casual
19984,2023-07-21 20:02:13,2023-07-21 20:25:13,Pine Road,Central Park,23,casual
19990,2023-07-21 20:04:22,2023-07-21 20:28:22,Elm Street,Central Park,24,casual
19992,2023-07-21 20:12:04,2023-07-21 20:35:04,Midtown,Riverside,23,member
19994,2023-07-21 20:13:07,2023-07-21 20:29:07,Elm Street,Market Square,16,member
19986,2023-07-21 20:25:15,2023-07-21 20:40:15,Midtown,Market Square,15,member
19985,2023-07-21 20:29:36,2023-07-21 20:49:36,Maple Drive,Riverside,20,member
19987,2023-07-21 20:32:01,2023-07-21 20:35:01,Elm Street,City Hall,3,casual
19993,2023-07-21 20:50:03,2023-07-21 21:13:03,City Hall,Harbor View,23,member
19989,2023-07-21 20:51:46,2023-07-21 21:02:46,Market Square,Midtown,11,casual
19988,2023-07-21 20:57:17,2023-07-21 21:31:17,Pine Road,Maple Drive,34,member
19982,2023-07-21 20:57:47,2023-07-21 21:12:47,Riverside,Riverside,15,member
20004,2023-07-21 21:08:28,2023-07-21 21:26:28,Lakeside,Riverside,18,member
19999,2023-07-21 21:08:53,2023-07-21 21:25:53,Lakeside,Harbor View,17,member
20001,2023-07-21 21:10:01,2023-07-21 21:18:01,Market Square,Midtown,8,casual
20000,2023-07-21 21:14:00,2023-07-21 21:24:00,Downtown,City Hall,10,casual
19998,2023-07-21 21:27:09,2023-07-21 21:54:09,Lakeside,Downtown,27,member
20003,2023-07-21 21:29:56,2023-07-21 21:34:56,Harbor View,City Hall,5,member
20005,2023-07-21 21:34:49,2023-07-21 21:44:49,City Hall,University,10,member
20006,2023-07-21 21:35:33,2023-07-21 21:57:33,Tech Campus,Maple Drive,22,member
20002,2023-07-21 21:40:44,2023-07-21 22:19:44,Oak Avenue,Elm Street,39,member
19997,2023-07-21 21:43:38,2023-07-21 22:02:38,Maple Drive,Downtown,19,casual
19995,2023-07-21 21:46:54,2023-07-21 22:08:54,Riverside,Riverside,22,member
19996,2023-07-21 21:49:50,2023-07-21 22:09:50,Oak Avenue,Harbor View,20,member
20007,2023-07-21 21:51:43,2023-07-21 22:09:43,Lakeside,Oak Avenue,18,casual
20019,2023-07-21 22:01:24,2023-07-21 22:31:24,University,Central Park,30,member
20008,2023-07-21 22:03:05,2023-07-21 22:21:05,Union Station,Pine Road,18,member
20011,2023-07-21 22:10:30,2023-07-21 22:17:30,Lakeside,Maple Drive,7,member
20016,2023-07-21 22:12:17,2023-07-21 22:34:17,Market Square,Maple Drive,22,member
20010,2023-07-21 22:27:10,2023-07-21 22:44:10,Oak Avenue,Harbor View,17,member
20014,2023-07-21 22:29:58,2023-07-21 22:36:58,Maple Drive,Central Park,7,member
20013,2023-07-21 22:44:13,2023-07-21 23:09:13,Union Station,Oak Avenue,25,casual
20018,2023-07-21 22:48:08,2023-07-21 23:10:08,Midtown,Central Park,22,member
20015,2023-07-21 22:48:51,2023-07-21 22:54:51,Central Park,Lakeside,6,member
20017,2023-07-21 22:51:26,2023-07-21 23:13:26,Maple Drive,Downtown,22,member
20009,2023-07-21 22:51:49,2023-07-21 23:12:49,Maple Drive,Lakeside,21,member
20012,2023-07-21 22:56:11,2023-07-21 23:18:11,Central Park,Riverside,22,member
20022,2023-07-21 23:02:30,2023-07-21 23:27:30,Tech Campus,Lakeside,25,casual
20023,2023-07-21 23:10:28,2023-07-21 23:13:28,Elm Street,Downtown,3,member
20021,2023-07-21 23:28:36,2023-07-21 23:49:36,University,Central Park,21,casual
20020,2023-07-21 23:40:10,2023-07-22 00:10:10,Midtown,Market Square,30,member
20024,2023-07-22 00:07:18,2023-07-22 00:26:18,Riverside,Pine Road,19,member
20026,2023-07-22 00:08:33,2023-07-22 00:11:33,Market Square,Lakeside,3,member
20025,2023-07-22 00:16:29,2023-07-22 00:44:29,Oak Avenue,Harbor View,28,member
20027,2023-07-22 00:55:23,2023-07-22 01:09:23,University,Tech Campus,14,member
20030,2023-07-22 01:44:09,2023-07-22 02:07:09,Maple Drive,City Hall,23,casual
20028,2023-07-22 01:55:24,2023-07-22 02:26:24,Maple Drive,Harbor View,31,member
20029,2023-07-22 01:58:55,2023-07-22 02:28:55,Market Square,Tech Campus,30,member
20032,2023-07-22 02:09:27,2023-07-22 02:22:27,Union Station,City Hall,13,member
20033,2023-07-22 02:49:26,2023-07-22 03:09:26,Riverside,Lakeside,20,member
20031,2023-07-22 02:51:36,2023-07-22 03:10:36,City Hall,Pine Road,19,member
20039,2023-07-22 03:04:14,2023-07-22 03:23:14,University,University,19,member
20035,2023-07-22 03:10:49,2023-07-22 03:18:49,Elm Street,Union Station,8,member
20036,2023-07-22 03:20:14,2023-07-22 03:30:14,Tech Campus,Downtown,10,casual
20034,2023-07-22 03:41:54,2023-07-22 04:03:54,University,Tech Campus,22,casual
20037,2023-07-22 03:50:42,2023-07-22 03:58:42,Harbor View,City Hall,8,casual
20038,2023-07-22 03:51:41,2023-07-22 04:02:41,University,Elm Street,11,casual
20042,2023-07-22 04:03:35,2023-07-22 04:40:35,Harbor View,Tech Campus,37,casual
20040,2023-07-22 04:07:32,2023-07-22 04:23:32,Market Square,City Hall,16,member
20043,2023-07-22 04:13:18,2023-07-22 04:28:18,Riverside,Riverside,15,member
20041,2023-07-22 04:23:52,2023-07-22 04:53:52,Midtown,Harbor View,30,casual
