incident_id,date,crime_type
33351,2023-07-19,ROBBERY
33352,07/19/2023,THEFT
33353,2023-07-19,FRAUD
33354,2023-07-19,ROBBERY
33355,2023-07-19,ROBBERY
33356,07/19/2023,OTHER
33357,19-Jul-2023,DRUG OFFENSE
33358,2023-07-19,BURGLARY
33359,2023-07-19,VANDALISM
33360,2023-07-19,VANDALISM
33361,07/19/2023,BURGLARY
33362,19-Jul-2023,ASSAULT
33363,2023-07-19,FRAUD
33364,07/19/2023,THEFT
33365,2023-07-19,ROBBERY
33366,19-Jul-2023,THEFT
33367,2023-07-19,OTHER
33368,2023-07-19,BURGLARY
33369,2023-07-19,DRUG OFFENSE
33370,2023-07-19,ROBBERY
33371,19-Jul-2023,VANDALISM
33372,19-Jul-2023,BURGLARY
33373,19-Jul-2023,ASSAULT
33374,19-Jul-2023,ROBBERY
33375,2023-07-19,BURGLARY
33376,07/20/2023,BURGLARY
33377,07/20/2023,ROBBERY
33378,07/20/2023,ASSAULT
33379,07/20/2023,OTHER
33380,20-Jul-2023,OTHER
33381,07/20/2023,ROBBERY
33382,07/20/2023,BURGLARY
33383,07/20/2023,BURGLARY
33384,07/20/2023,ROBBERY
33385,20-Jul-2023,DRUG OFFENSE
33386,20-Jul-2023,DRUG OFFENSE
33387,20-Jul-2023,ROBBERY
33388,2023-07-20,BURGLARY
33389,2023-07-20,OTHER
33390,20-Jul-2023,FRAUD
33391,20-Jul-2023,ROBBERY
33392,07/20/2023,ROBBERY
33393,07/20/2023,FRAUD
33394,20-Jul-2023,ASSAULT
33395,2023-07-20,OTHER
33396,2023-07-20,BURGLARY
33397,20-Jul-2023,BURGLARY
33398,20-Jul-2023,BURGLARY
33399,07/20/2023,ASSAULT
33400,2023-07-20,ROBBERY
33401,20-Jul-2023,ASSAULT
33402,2023-07-20,VANDALISM
33403,07/20/2023,FRAUD
33404,2023-07-20,DRUG OFFENSE
33405,07/20/2023,ASSAULT
33406,2023-07-20,THEFT
33407,2023-07-20,BURGLARY
33408,20-Jul-2023,ASSAULT
33409,2023-07-21,FRAUD
33410,21-Jul-2023,DRUG OFFENSE
33411,07/21/2023,VANDALISM
33412,07/21/2023,THEFT
33413,07/21/2023,ROBBERY
33414,21-Jul-2023,ASSAULT
33415,07/21/2023,ASSAULT
33416,21-Jul-2023,FRAUD
33417,21-Jul-2023,ROBBERY
33418,07/21/2023,DRUG OFFENSE
33419,07/21/2023,BURGLARY
33420,2023-07-21,ROBBERY
33421,2023-07-21,ROBBERY
33422,2023-07-21,ASSAULT
33423,07/21/2023,ASSAULT
33424,2023-07-21,FRAUD
33425,07/21/2023,VANDALISM
33426,07/21/2023,ASSAULT
33427,21-Jul-2023,OTHER
33428,2023-07-21,ROBBERY
33429,2023-07-21,BURGLARY
33430,2023-07-21,ROBBERY
33431,07/21/2023,OTHER
33432,21-Jul-2023,OTHER
33433,07/21/2023,OTHER
33434,21-Jul-2023,FRAUD
33435,07/21/2023,ROBBERY
33436,07/21/2023,ROBBERY
33437,21-Jul-2023,ASSAULT
33438,21-Jul-2023,OTHER
33439,21-Jul-2023,ASSAULT
33440,2023-07-21,VANDALISM
33441,21-Jul-2023,BURGLARY
33442,21-Jul-2023,DRUG OFFENSE
33443,07/21/2023,DRUG OFFENSE
33444,2023-07-21,VANDALISM
33445,07/21/2023,OTHER
33446,2023-07-21,ROBBERY
33447,07/21/2023,OTHER
33448,07/21/2023,OTHER
33449,2023-07-21,ASSAULT
33450,2023-07-21,THEFT
33451,07/21/2023,OTHER
33452,07/21/2023,THEFT
33453,07/21/2023,OTHER
33454,07/21/2023,OTHER
33455,21-Jul-2023,OTHER
33456,07/21/2023,BURGLARY
33457,07/21/2023,VANDALISM
33458,07/21/2023,VANDALISM
33459,07/21/2023,ROBBERY
33460,2023-07-21,BURGLARY
33461,22-Jul-2023,BURGLARY
33462,22-Jul-2023,ASSAULT
33463,22-Jul-2023,THEFT
33464,22-Jul-2023,ROBBERY
33465,07/22/2023,THEFT
33466,07/22/2023,ROBBERY
33467,2023-07-22,THEFT
33468,2023-07-22,ROBBERY
33469,2023-07-22,FRAUD
33470,07/22/2023,ASSAULT
33471,22-Jul-2023,VANDALISM
33472,2023-07-22,BURGLARY
33473,22-Jul-2023,VANDALISM
33474,22-Jul-2023,DRUG OFFENSE
33475,07/22/2023,OTHER
33476,2023-07-22,THEFT
33477,22-Jul-2023,VANDALISM
33478,2023-07-22,ROBBERY
33479,07/22/2023,DRUG OFFENSE
33480,22-Jul-2023,VANDALISM
33481,07/22/2023,DRUG OFFENSE
33482,07/22/2023,ASSAULT
33483,07/22/2023,ROBBERY
33484,2023-07-22,VANDALISM
33485,07/22/2023,ASSAULT
33486,07/22/2023,ROBBERY
33487,22-Jul-2023,THEFT
33488,07/22/2023,BURGLARY
33489,2023-07-22,THEFT
33490,07/22/2023,OTHER
33491,22-Jul-2023,VANDALISM
33492,22-Jul-2023,FRAUD
33493,2023-07-22,VANDALISM
33494,07/22/2023,THEFT
33495,07/22/2023,VANDALISM
33496,22-Jul-2023,OTHER
33497,07/22/2023,BURGLARY
33498,07/22/2023,FRAUD
33499,2023-07-22,DRUG OFFENSE
33500,07/22/2023,FRAUD
33501,07/22/2023,ASSAULT
33502,22-Jul-2023,DRUG OFFENSE
33503,07/22/2023,ASSAULT
33504,22-Jul-2023,BURGLARY
33505,07/22/2023,ASSAULT
33506,07/22/2023,BURGLARY
33507,2023-07-22,FRAUD
33508,2023-07-22,OTHER
33509,07/22/2023,ROBBERY
33510,2023-07-22,DRUG OFFENSE
33511,07/22/2023,ASSAULT
33512,22-Jul-2023,FRAUD
33513,2023-07-22,VANDALISM
33514,22-Jul-2023,ROBBERY
33515,22-Jul-2023,BURGLARY
33516,2023-07-22,ASSAULT
33517,07/22/2023,VANDALISM
33518,07/22/2023,THEFT
33519,22-Jul-2023,THEFT
33520,07/22/2023,ASSAULT
33521,22-Jul-2023,VANDALISM
33522,2023-07-22,THEFT
33523,22-Jul-2023,BURGLARY
33524,07/22/2023,DRUG OFFENSE
33525,07/23/2023,FRAUD
33526,23-Jul-2023,BURGLARY
33527,07/23/2023,ASSAULT
33528,07/23/2023,BURGLARY
33529,23-Jul-2023,OTHER
33530,2023-07-23,THEFT
33531,23-Jul-2023,FRAUD
33532,2023-07-23,FRAUD
33533,07/23/2023,ASSAULT
33534,23-Jul-2023,VANDALISM
33535,2023-07-23,OTHER
33536,07/23/2023,ASSAULT
33537,07/23/2023,THEFT
33538,2023-07-23,DRUG OFFENSE
33539,07/23/2023,ASSAULT
33540,2023-07-23,OTHER
33541,2023-07-23,DRUG OFFENSE
33542,23-Jul-2023,OTHER
33543,2023-07-23,FRAUD
33544,23-Jul-2023,ROBBERY
33545,23-Jul-2023,BURGLARY
33546,23-Jul-2023,ASSAULT
33547,2023-07-23,VANDALISM
33548,2023-07-23,DRUG OFFENSE
33549,23-Jul-2023,THEFT
33550,2023-07-23,VANDALISM
33551,2023-07-23,ASSAULT
33552,07/23/2023,BURGLARY
33553,07/23/2023,ROBBERY
33554,07/23/2023,THEFT
33555,07/23/2023,FRAUD
33556,2023-07-23,THEFT
33557,23-Jul-2023,OTHER
33558,07/23/2023,ASSAULT
33559,07/23/2023,OTHER
33560,23-Jul-2023,VANDALISM
33561,23-Jul-2023,THEFT
33562,2023-07-23,FRAUD
33563,07/23/2023,FRAUD
33564,23-Jul-2023,BURGLARY
33565,07/23/2023,ASSAULT
33566,07/23/2023,THEFT
33567,2023-07-23,ASSAULT
33568,2023-07-23,DRUG OFFENSE
33569,07/23/2023,DRUG OFFENSE
33570,07/23/2023,FRAUD
33571,07/23/2023,OTHER
33572,2023-07-23,ROBBERY
33573,07/23/2023,THEFT
33574,2023-07-23,VANDALISM
33575,2023-07-23,FRAUD
33576,23-Jul-2023,OTHER
33577,23-Jul-2023,DRUG OFFENSE
33578,07/23/2023,OTHER
33579,07/23/2023,OTHER
33580,2023-07-23,VANDALISM
33581,07/24/2023,THEFT
33582,07/24/2023,OTHER
33583,2023-07-24,ROBBERY
33584,2023-07-24,FRAUD
33585,24-Jul-2023,FRAUD
33586,07/24/2023,FRAUD
33587,24-Jul-2023,OTHER
33588,24-Jul-2023,FRAUD
33589,24-Jul-2023,DRUG OFFENSE
33590,24-Jul-2023,DRUG OFFENSE
33591,2023-07-24,FRAUD
33592,07/24/2023,VANDALISM
33593,2023-07-24,FRAUD
33594,2023-07-24,VANDALISM
33595,07/24/2023,DRUG OFFENSE
33596,24-Jul-2023,ASSAULT
33597,24-Jul-2023,ROBBERY
33598,07/24/2023,DRUG OFFENSE
33599,24-Jul-2023,FRAUD
33600,07/24/2023,OTHER
33601,2023-07-24,VANDALISM
33602,24-Jul-2023,VANDALISM
33603,07/24/2023,ASSAULT
33604,07/24/2023,OTHER
33605,07/24/2023,ASSAULT
33606,07/24/2023,ASSAULT
33607,2023-07-24,DRUG OFFENSE
33608,24-Jul-2023,FRAUD
33609,07/24/2023,BURGLARY
33610,24-Jul-2023,VANDALISM
33611,07/24/2023,DRUG OFFENSE
33612,2023-07-24,ASSAULT
33613,07/24/2023,THEFT
33614,2023-07-24,OTHER
33615,07/24/2023,ROBBERY
33616,07/24/2023,VANDALISM
33617,24-Jul-2023,OTHER
33618,2023-07-24,ASSAULT
33619,2023-07-24,BURGLARY
33620,07/24/2023,ASSAULT
33621,24-Jul-2023,THEFT
33622,24-Jul-2023,ASSAULT
33623,24-Jul-2023,DRUG OFFENSE
33624,07/24/2023,OTHER
33625,24-Jul-2023,ASSAULT
33626,2023-07-24,ROBBERY
33627,24-Jul-2023,FRAUD
33628,07/24/2023,THEFT
33629,2023-07-25,ROBBERY
33630,25-Jul-2023,ASSAULT
33631,07/25/2023,ASSAULT
33632,25-Jul-2023,OTHER
33633,07/25/2023,ROBBERY
33634,07/25/2023,OTHER
33635,07/25/2023,DRUG OFFENSE
33636,07/25/2023,FRAUD
33637,2023-07-25,THEFT
33638,2023-07-25,FRAUD
33639,2023-07-25,THEFT
33640,25-Jul-2023,DRUG OFFENSE
33641,07/25/2023,VANDALISM
33642,07/25/2023,ASSAULT
33643,2023-07-25,OTHER
33644,07/25/2023,FRAUD
33645,25-Jul-2023,FRAUD
33646,07/25/2023,ASSAULT
33647,07/25/2023,VANDALISM
33648,07/25/2023,THEFT
33649,2023-07-25,DRUG OFFENSE
33650,07/25/2023,BURGLARY
33651,07/25/2023,BURGLARY
33652,2023-07-25,DRUG OFFENSE
33653,07/25/2023,BURGLARY
33654,25-Jul-2023,ROBBERY
33655,07/25/2023,ASSAULT
33656,07/25/2023,ROBBERY
33657,07/25/2023,ASSAULT
33658,07/25/2023,ASSAULT
33659,2023-07-25,DRUG OFFENSE
33660,2023-07-25,OTHER
33661,2023-07-25,BURGLARY
33662,07/25/2023,DRUG OFFENSE
33663,25-Jul-2023,FRAUD
33664,07/25/2023,VANDALISM
33665,2023-07-25,BURGLARY
33666,07/25/2023,VANDALISM
33667,2023-07-25,VANDALISM
33668,25-Jul-2023,VANDALISM
33669,25-Jul-2023,FRAUD
33670,07/25/2023,BURGLARY
33671,07/25/2023,ASSAULT
33672,2023-07-25,OTHER
33673,25-Jul-2023,ROBBERY
33674,07/25/2023,ROBBERY
33675,07/25/2023,BURGLARY
33676,07/25/2023,FRAUD
33677,2023-07-25,FRAUD
33678,2023-07-25,OTHER
33679,07/25/2023,THEFT
33680,07/25/2023,FRAUD
33681,25-Jul-2023,BURGLARY
33682,07/25/2023,DRUG OFFENSE
33683,07/25/2023,DRUG OFFENSE
33684,2023-07-25,OTHER
33685,2023-07-25,BURGLARY
33686,07/26/2023,VANDALISM
33687,26-Jul-2023,ROBBERY
33688,26-Jul-2023,ASSAULT
33689,2023-07-26,OTHER
33690,2023-07-26,ROBBERY
33691,26-Jul-2023,THEFT
33692,07/26/2023,VANDALISM
33693,07/26/2023,THEFT
33694,2023-07-26,FRAUD
33695,07/26/2023,THEFT
33696,26-Jul-2023,DRUG OFFENSE
33697,07/26/2023,BURGLARY
33698,07/26/2023,ASSAULT
33699,26-Jul-2023,VANDALISM
33700,07/26/2023,FRAUD
33701,2023-07-26,ROBBERY
33702,07/26/2023,ROBBERY
33703,26-Jul-2023,DRUG OFFENSE
33704,2023-07-26,THEFT
33705,26-Jul-2023,VANDALISM
33706,2023-07-26,DRUG OFFENSE
33707,07/26/2023,THEFT
33708,26-Jul-2023,BURGLARY
33709,26-Jul-2023,ROBBERY
33710,26-Jul-2023,THEFT
33711,2023-07-26,ROBBERY
33712,07/26/2023,THEFT
33713,2023-07-26,ASSAULT
33714,07/26/2023,DRUG OFFENSE
33715,26-Jul-2023,ROBBERY
33716,2023-07-26,OTHER
33717,07/26/2023,OTHER
33718,07/26/2023,BURGLARY
33719,2023-07-26,OTHER
33720,26-Jul-2023,VANDALISM
33721,26-Jul-2023,DRUG OFFENSE
33722,07/26/2023,OTHER
33723,26-Jul-2023,BURGLARY
33724,07/26/2023,THEFT
33725,07/26/2023,ASSAULT
33726,07/26/2023,FRAUD
33727,2023-07-26,ASSAULT
33728,07/26/2023,THEFT
33729,07/26/2023,ROBBERY
33730,07/26/2023,BURGLARY
33731,07/26/2023,FRAUD
33732,26-Jul-2023,OTHER
33733,2023-07-26,THEFT
33734,26-Jul-2023,ROBBERY
33735,2023-07-26,OTHER
33736,2023-07-26,THEFT
33737,26-Jul-2023,FRAUD
33738,07/26/2023,ASSAULT
33739,07/26/2023,THEFT
33740,2023-07-26,THEFT
33741,27-Jul-2023,BURGLARY
33742,07/27/2023,OTHER
33743,27-Jul-2023,ROBBERY
33744,2023-07-27,ASSAULT
33745,07/27/2023,OTHER
33746,07/27/2023,DRUG OFFENSE
33747,27-Jul-2023,VANDALISM
33748,27-Jul-2023,ASSAULT
33749,07/27/2023,THEFT
33750,2023-07-27,ROBBERY
33751,07/27/2023,THEFT
33752,07/27/2023,ASSAULT
33753,07/27/2023,VANDALISM
33754,07/27/2023,ASSAULT
33755,07/27/2023,VANDALISM
33756,07/27/2023,BURGLARY
33757,27-Jul-2023,OTHER
33758,2023-07-27,OTHER
33759,07/27/2023,THEFT
33760,07/27/2023,DRUG OFFENSE
33761,07/27/2023,DRUG OFFENSE
33762,2023-07-27,ASSAULT
33763,2023-07-27,ASSAULT
33764,2023-07-27,ROBBERY
33765,2023-07-27,BURGLARY
33766,07/27/2023,FRAUD
33767,2023-07-27,VANDALISM
33768,2023-07-27,VANDALISM
33769,2023-07-27,ASSAULT
33770,27-Jul-2023,ROBBERY
33771,2023-07-27,ASSAULT
33772,2023-07-27,VANDALISM
33773,07/27/2023,THEFT
33774,07/27/2023,DRUG OFFENSE
33775,07/27/2023,BURGLARY
33776,2023-07-27,ASSAULT
33777,2023-07-27,DRUG OFFENSE
33778,2023-07-27,THEFT
33779,07/27/2023,BURGLARY
33780,07/27/2023,FRAUD
33781,2023-07-27,FRAUD
33782,2023-07-27,THEFT
33783,2023-07-27,THEFT
33784,07/27/2023,FRAUD
33785,2023-07-27,OTHER
33786,27-Jul-2023,THEFT
33787,07/27/2023,DRUG OFFENSE
33788,07/27/2023,FRAUD
33789,2023-07-27,DRUG OFFENSE
33790,27-Jul-2023,THEFT
33791,2023-07-27,VANDALISM
33792,07/28/2023,VANDALISM
33793,28-Jul-2023,FRAUD
33794,2023-07-28,VANDALISM
33795,2023-07-28,FRAUD
33796,07/28/2023,ASSAULT
33797,07/28/2023,OTHER
33798,07/28/2023,BURGLARY
33799,2023-07-28,VANDALISM
33800,28-Jul-2023,VANDALISM
33801,28-Jul-2023,BURGLARY
33802,28-Jul-2023,BURGLARY
33803,2023-07-28,THEFT
33804,2023-07-28,THEFT
33805,28-Jul-2023,VANDALISM
33806,07/28/2023,FRAUD
33807,07/28/2023,THEFT
33808,2023-07-28,DRUG OFFENSE
33809,28-Jul-2023,ROBBERY
33810,07/28/2023,BURGLARY
33811,07/28/2023,FRAUD
33812,2023-07-28,FRAUD
33813,28-Jul-2023,THEFT
33814,07/28/2023,FRAUD
33815,07/28/2023,ROBBERY
33816,28-Jul-2023,ROBBERY
33817,28-Jul-2023,ROBBERY
33818,28-Jul-2023,FRAUD
33819,2023-07-28,BURGLARY
33820,28-Jul-2023,OTHER
33821,2023-07-28,DRUG OFFENSE
33822,07/28/2023,ASSAULT
33823,2023-07-28,VANDALISM
33824,07/28/2023,VANDALISM
33825,2023-07-28,DRUG OFFENSE
33826,07/28/2023,OTHER
33827,07/28/2023,THEFT
33828,28-Jul-2023,BURGLARY
33829,07/28/2023,BURGLARY
33830,07/28/2023,THEFT
33831,2023-07-28,FRAUD
33832,2023-07-28,FRAUD
33833,07/28/2023,DRUG OFFENSE
33834,07/28/2023,ROBBERY
33835,07/28/2023,BURGLARY
33836,28-Jul-2023,OTHER
33837,2023-07-29,VANDALISM
33838,2023-07-29,ASSAULT
33839,2023-07-29,THEFT
33840,2023-07-29,ROBBERY
33841,2023-07-29,OTHER
33842,07/29/2023,DRUG OFFENSE
33843,2023-07-29,FRAUD
33844,29-Jul-2023,ROBBERY
33845,07/29/2023,ROBBERY
33846,07/29/2023,ROBBERY
33847,2023-07-29,THEFT
33848,07/29/2023,ROBBERY
33849,2023-07-29,BURGLARY
33850,29-Jul-2023,ASSAULT
33851,29-Jul-2023,THEFT
33852,07/29/2023,FRAUD
33853,07/29/2023,BURGLARY
33854,29-Jul-2023,ROBBERY
33855,2023-07-29,DRUG OFFENSE
33856,07/29/2023,BURGLARY
33857,2023-07-29,VANDALISM
33858,07/29/2023,FRAUD
33859,29-Jul-2023,DRUG OFFENSE
33860,2023-07-29,OTHER
33861,07/29/2023,BURGLARY
33862,29-Jul-2023,OTHER
33863,29-Jul-2023,OTHER
33864,2023-07-29,FRAUD
33865,29-Jul-2023,VANDALISM
33866,07/29/2023,FRAUD
33867,07/29/2023,OTHER
33868,07/29/2023,OTHER
33869,2023-07-29,THEFT
33870,29-Jul-2023,VANDALISM
33871,29-Jul-2023,THEFT
33872,29-Jul-2023,OTHER
33873,07/29/2023,VANDALISM
33874,29-Jul-2023,FRAUD
33875,29-Jul-2023,VANDALISM
33876,29-Jul-2023,OTHER
33877,29-Jul-2023,ROBBERY
33878,29-Jul-2023,FRAUD
33879,2023-07-29,BURGLARY
33880,07/29/2023,ASSAULT
33881,07/29/2023,BURGLARY
33882,07/29/2023,ROBBERY
33883,2023-07-29,DRUG OFFENSE
33884,29-Jul-2023,ASSAULT
33885,07/29/2023,ROBBERY
33886,07/29/2023,OTHER
33887,2023-07-29,VANDALISM
33888,2023-07-29,THEFT
33889,2023-07-29,DRUG OFFENSE
33890,29-Jul-2023,DRUG OFFENSE
33891,07/30/2023,DRUG OFFENSE
33892,07/30/2023,FRAUD
33893,2023-07-30,DRUG OFFENSE
33894,2023-07-30,ASSAULT
33895,07/30/2023,VANDALISM
33896,30-Jul-2023,VANDALISM
33897,2023-07-30,OTHER
33898,07/30/2023,VANDALISM
33899,07/30/2023,FRAUD
33900,30-Jul-2023,BURGLARY
33901,30-Jul-2023,BURGLARY
33902,30-Jul-2023,VANDALISM
33903,2023-07-30,BURGLARY
33904,07/30/2023,OTHER
33905,30-Jul-2023,BURGLARY
33906,07/30/2023,ASSAULT
33907,07/30/2023,ASSAULT
33908,07/30/2023,ROBBERY
33909,2023-07-30,DRUG OFFENSE
33910,2023-07-30,ASSAULT
33911,07/30/2023,ROBBERY
33912,07/30/2023,OTHER
33913,30-Jul-2023,THEFT
33914,2023-07-30,ASSAULT
33915,07/30/2023,THEFT
33916,07/30/2023,DRUG OFFENSE
33917,07/30/2023,OTHER
33918,30-Jul-2023,OTHER
33919,30-Jul-2023,DRUG OFFENSE
33920,30-Jul-2023,FRAUD
33921,07/30/2023,BURGLARY
33922,07/30/2023,ASSAULT
33923,07/30/2023,DRUG OFFENSE
33924,30-Jul-2023,ROBBERY
33925,30-Jul-2023,DRUG OFFENSE
33926,30-Jul-2023,THEFT
33927,2023-07-30,THEFT
33928,07/30/2023,ASSAULT
33929,2023-07-30,OTHER
33930,30-Jul-2023,VANDALISM
33931,07/30/2023,OTHER
33932,07/30/2023,BURGLARY
33933,07/30/2023,VANDALISM
33934,30-Jul-2023,FRAUD
33935,2023-07-30,VANDALISM
33936,07/30/2023,OTHER
33937,07/30/2023,VANDALISM
33938,07/30/2023,BURGLARY
33939,07/31/2023,OTHER
33940,2023-07-31,THEFT
33941,2023-07-31,FRAUD
33942,07/31/2023,ROBBERY
33943,07/31/2023,DRUG OFFENSE
33944,2023-07-31,VANDALISM
33945,07/31/2023,FRAUD
33946,31-Jul-2023,OTHER
33947,07/31/2023,BURGLARY
33948,07/31/2023,ROBBERY
33949,07/31/2023,OTHER
33950,07/31/2023,ASSAULT
33951,2023-07-31,VANDALISM
33952,07/31/2023,ROBBERY
33953,2023-07-31,ROBBERY
33954,2023-07-31,FRAUD
33955,07/31/2023,ROBBERY
33956,2023-07-31,THEFT
33957,07/31/2023,VANDALISM
33958,07/31/2023,BURGLARY
33959,2023-07-31,VANDALISM
33960,2023-07-31,OTHER
33961,07/31/2023,VANDALISM
33962,07/31/2023,FRAUD
33963,2023-07-31,OTHER
33964,2023-07-31,DRUG OFFENSE
33965,07/31/2023,FRAUD
33966,31-Jul-2023,FRAUD
33967,2023-07-31,ROBBERY
33968,2023-07-31,OTHER
33969,2023-07-31,BURGLARY
33970,07/31/2023,VANDALISM
33971,31-Jul-2023,VANDALISM
33972,07/31/2023,ASSAULT
33973,2023-07-31,VANDALISM
33974,2023-07-31,OTHER
33975,07/31/2023,ROBBERY
33976,31-Jul-2023,THEFT
33977,2023-07-31,THEFT
33978,07/31/2023,ASSAULT
33979,31-Jul-2023,FRAUD
33980,07/31/2023,OTHER
33981,08/01/2023,VANDALISM
33982,08/01/2023,OTHER
33983,2023-08-01,ASSAULT
33984,01-Aug-2023,DRUG OFFENSE
33985,01-Aug-2023,FRAUD
33986,2023-08-01,ASSAULT
33987,2023-08-01,DRUG OFFENSE
33988,01-Aug-2023,VANDALISM
33989,01-Aug-2023,DRUG OFFENSE
33990,2023-08-01,BURGLARY
33991,08/01/2023,FRAUD
33992,01-Aug-2023,ROBBERY
33993,08/01/2023,VANDALISM
33994,2023-08-01,DRUG OFFENSE
33995,01-Aug-2023,VANDALISM
33996,08/01/2023,VANDALISM
33997,01-Aug-2023,FRAUD
33998,01-Aug-2023,THEFT
33999,08/01/2023,DRUG OFFENSE
34000,08/01/2023,ASSAULT
34001,08/01/2023,THEFT
34002,08/01/2023,ROBBERY
34003,08/01/2023,BURGLARY
34004,2023-08-01,DRUG OFFENSE
34005,01-Aug-2023,FRAUD
34006,2023-08-01,THEFT
34007,08/01/2023,THEFT
34008,08/01/2023,ROBBERY
34009,08/01/2023,VANDALISM
34010,01-Aug-2023,OTHER
34011,08/01/2023,THEFT
34012,01-Aug-2023,FRAUD
34013,08/01/2023,OTHER
34014,08/01/2023,ROBBERY
34015,08/01/2023,VANDALISM
34016,08/01/2023,THEFT
34017,01-Aug-2023,DRUG OFFENSE
34018,01-Aug-2023,ASSAULT
34019,01-Aug-2023,THEFT
34020,02-Aug-2023,VANDALISM
34021,08/02/2023,VANDALISM
34022,02-Aug-2023,ASSAULT
34023,08/02/2023,DRUG OFFENSE
34024,2023-08-02,ASSAULT
34025,08/02/2023,DRUG OFFENSE
34026,2023-08-02,FRAUD
34027,2023-08-02,THEFT
34028,08/02/2023,THEFT
34029,02-Aug-2023,DRUG OFFENSE
34030,02-Aug-2023,FRAUD
34031,2023-08-02,BURGLARY
34032,2023-08-02,ROBBERY
34033,2023-08-02,OTHER
34034,02-Aug-2023,BURGLARY
34035,2023-08-02,BURGLARY
34036,2023-08-02,BURGLARY
34037,08/02/2023,ROBBERY
34038,2023-08-02,VANDALISM
34039,08/02/2023,ROBBERY
34040,2023-08-02,OTHER
34041,2023-08-02,VANDALISM
34042,02-Aug-2023,BURGLARY
34043,08/02/2023,OTHER
34044,02-Aug-2023,VANDALISM
34045,2023-08-02,VANDALISM
34046,02-Aug-2023,DRUG OFFENSE
34047,2023-08-02,THEFT
34048,2023-08-02,VANDALISM
34049,2023-08-02,OTHER
34050,08/02/2023,DRUG OFFENSE
34051,2023-08-02,THEFT
34052,08/02/2023,ASSAULT
34053,08/02/2023,OTHER
34054,2023-08-02,THEFT
34055,08/02/2023,DRUG OFFENSE
34056,2023-08-02,FRAUD
34057,2023-08-02,OTHER
34058,02-Aug-2023,OTHER
34059,02-Aug-2023,FRAUD
34060,2023-08-02,FRAUD
34061,02-Aug-2023,ASSAULT
34062,02-Aug-2023,ROBBERY
34063,02-Aug-2023,ASSAULT
34064,2023-08-02,DRUG OFFENSE
34065,02-Aug-2023,FRAUD
34066,2023-08-02,OTHER
34067,2023-08-02,ASSAULT
34068,02-Aug-2023,FRAUD
34069,08/02/2023,THEFT
34070,2023-08-02,FRAUD
34071,2023-08-02,OTHER
34072,08/03/2023,THEFT
34073,2023-08-03,VANDALISM
34074,08/03/2023,ASSAULT
34075,03-Aug-2023,DRUG OFFENSE
34076,03-Aug-2023,THEFT
34077,08/03/2023,BURGLARY
34078,08/03/2023,VANDALISM
34079,2023-08-03,BURGLARY
34080,2023-08-03,DRUG OFFENSE
34081,2023-08-03,FRAUD
34082,08/03/2023,DRUG OFFENSE
34083,08/03/2023,VANDALISM
34084,03-Aug-2023,BURGLARY
34085,03-Aug-2023,THEFT
34086,08/03/2023,ASSAULT
34087,03-Aug-2023,BURGLARY
34088,03-Aug-2023,THEFT
34089,2023-08-03,THEFT
34090,2023-08-03,DRUG OFFENSE
34091,2023-08-03,THEFT
34092,08/03/2023,ROBBERY
34093,2023-08-03,ROBBERY
34094,03-Aug-2023,ASSAULT
34095,08/03/2023,THEFT
34096,08/03/2023,THEFT
34097,08/03/2023,ASSAULT
34098,03-Aug-2023,OTHER
34099,03-Aug-2023,OTHER
34100,03-Aug-2023,FRAUD
34101,2023-08-03,THEFT
34102,04-Aug-2023,FRAUD
34103,08/04/2023,FRAUD
34104,08/04/2023,OTHER
34105,08/04/2023,ASSAULT
34106,2023-08-04,ROBBERY
34107,2023-08-04,ASSAULT
34108,08/04/2023,THEFT
34109,2023-08-04,THEFT
34110,08/04/2023,THEFT
34111,08/04/2023,OTHER
34112,04-Aug-2023,FRAUD
34113,04-Aug-2023,VANDALISM
34114,08/04/2023,ASSAULT
34115,2023-08-04,OTHER
34116,2023-08-04,THEFT
34117,08/04/2023,BURGLARY
34118,04-Aug-2023,BURGLARY
34119,08/04/2023,BURGLARY
34120,04-Aug-2023,ROBBERY
34121,04-Aug-2023,ROBBERY
34122,2023-08-04,ASSAULT
34123,08/04/2023,OTHER
34124,08/04/2023,ASSAULT
34125,08/04/2023,DRUG OFFENSE
34126,04-Aug-2023,ROBBERY
34127,04-Aug-2023,BURGLARY
34128,04-Aug-2023,FRAUD
34129,2023-08-04,OTHER
34130,2023-08-04,OTHER
34131,08/04/2023,ASSAULT
34132,2023-08-04,ROBBERY
34133,04-Aug-2023,THEFT
34134,2023-08-04,DRUG OFFENSE
34135,04-Aug-2023,VANDALISM
34136,04-Aug-2023,BURGLARY
34137,08/04/2023,FRAUD
34138,04-Aug-2023,OTHER
34139,08/04/2023,FRAUD
34140,08/04/2023,ROBBERY
34141,04-Aug-2023,OTHER
34142,08/04/2023,BURGLARY
34143,08/04/2023,DRUG OFFENSE
34144,08/04/2023,DRUG OFFENSE
34145,04-Aug-2023,BURGLARY
34146,08/04/2023,ROBBERY
34147,08/04/2023,THEFT
34148,08/04/2023,ROBBERY
34149,08/04/2023,THEFT
34150,2023-08-04,BURGLARY
34151,05-Aug-2023,ASSAULT
34152,2023-08-05,THEFT
34153,08/05/2023,DRUG OFFENSE
34154,05-Aug-2023,THEFT
34155,2023-08-05,THEFT
34156,2023-08-05,OTHER
