Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
57213.8089,1076.8595,419.929,185.7848,2.2883,0.8828,56428.987,281.6259,0.6868,0.9716,0.6469,0.7063,0.006,0.0016,0.4036,0.9585,CALI
57505.3039,1152.4461,414.1761,169.2415,2.1833,0.8936,50912.5536,232.5879,0.68,0.9516,0.5941,0.6844,0.007,0.001,0.4403,0.9622,CALI
86204.4849,1141.4594,440.4317,263.9472,1.5359,0.7877,83314.7217,334.2364,0.7379,0.9729,0.896,0.7524,0.0048,0.0015,0.567,0.984,BOMBAY
101775.4802,1051.2849,437.5633,254.1736,1.602,0.8136,89285.0559,328.3475,0.6942,0.9686,0.8627,0.7658,0.0053,0.0012,0.6468,0.9807,BOMBAY
29426.5165,650.4805,238.2157,161.2969,1.6242,0.692,28734.9835,167.5785,0.7392,0.9809,0.7709,0.8103,0.0103,0.0028,0.5756,0.9785,SIRA
25198.4915,595.4321,206.9436,137.7284,1.585,0.7627,29384.1861,184.8812,0.7489,0.9676,0.8309,0.7811,0.0083,0.0031,0.7258,0.9749,DERMASON
20714.2669,597.7923,224.6556,134.9182,1.677,0.7334,25783.5213,185.9906,0.7705,0.9657,0.8845,0.7897,0.0098,0.0031,0.6182,0.9773,DERMASON
27378.7464,699.0026,265.3679,151.2866,1.5799,0.7576,30915.9657,171.1524,0.6217,0.9957,0.934,0.7926,0.0111,0.0027,0.6658,0.9595,SIRA
24867.516,596.6869,198.9387,155.0141,1.4523,0.7872,22326.7172,162.3385,0.7536,0.9792,0.8312,0.7052,0.0091,0.0025,0.6539,0.9677,DERMASON
59783.9564,951.4161,444.9758,147.1524,2.4308,0.9392,50447.1664,238.9961,0.5778,0.9812,0.504,0.6266,0.0098,0.0012,0.4066,0.9559,HOROZ
26931.5221,631.3744,208.6622,148.9733,1.7299,0.7644,23101.5409,201.0823,0.7595,0.9615,0.8899,0.8061,0.009,0.0027,0.5807,0.9724,DERMASON
58330.9544,1034.0418,384.0487,213.4958,1.7998,0.8763,55656.1503,268.8932,0.7188,0.9467,0.7473,0.751,0.0067,0.002,0.4106,0.9534,BARBUNYA
57643.1237,1057.5094,429.8444,161.5575,2.8632,0.9267,51666.0656,243.4951,0.6758,0.9643,0.5903,0.6144,0.0076,0.0001,0.3827,0.9433,HOROZ
27393.0662,803.9957,268.2919,146.5454,1.6983,0.8159,34130.9783,185.9355,0.7849,0.962,0.8144,0.8053,0.0084,0.0027,0.6526,0.9734,SIRA
49580.8263,908.5771,377.9475,176.8412,1.7249,0.9235,40138.1737,285.8695,0.702,0.9516,0.8,0.6906,0.0068,0.0017,0.545,0.9691,BARBUNYA
46002.4096,1000.7418,373.4806,159.7192,2.1637,0.8989,59094.1549,234.6931,0.5492,0.9616,0.5955,0.7028,0.0078,0.0015,0.4905,0.9675,CALI
63646.4956,1011.1232,369.2568,193.088,1.8902,0.8187,51428.1014,256.7799,0.6063,0.9499,0.7529,0.7622,0.005,0.0019,0.6296,0.9788,BARBUNYA
17294.3399,598.0804,236.3126,151.0355,1.7093,0.8285,17755.6442,176.5264,0.7592,0.9745,0.8308,0.7945,0.009,0.0027,0.5822,0.9821,DERMASON
51976.9146,1086.1176,427.2282,152.4439,2.4369,0.9545,48288.7442,206.1841,0.7338,0.9632,0.5557,0.6843,0.0082,0.0014,0.4184,0.9497,HOROZ
28296.6897,594.0758,206.2614,148.0675,1.5838,0.7648,28661.4195,158.2241,0.7522,0.9582,0.7689,0.8271,0.0084,0.0029,0.6575,0.9818,DERMASON
27691.4086,613.9386,202.3677,141.0457,1.5637,0.6978,26395.946,165.7364,0.7893,0.9645,0.7547,0.7744,0.0105,0.0032,0.5774,0.9775,DERMASON
54278.0671,975.8475,352.4872,177.0875,1.9314,0.9451,66073.4168,278.8994,0.6011,0.9379,0.6687,0.6527,0.0075,0.0019,0.4371,0.9653,CALI
28739.4973,605.161,219.2106,144.1226,1.689,0.7474,31147.0073,184.4052,0.7417,0.9719,0.7492,0.8049,0.0083,0.0018,0.6267,0.977,SIRA
23535.0104,609.4258,218.2693,150.1863,1.3032,0.7482,29429.6338,173.2804,0.7972,0.9768,0.9207,0.8183,0.0091,0.0025,0.7778,0.989,SEKER
91245.3272,1157.2253,463.5562,277.2952,1.6076,0.7694,79174.5148,308.3158,0.7619,0.9694,0.8931,0.7853,0.0047,0.0013,0.6197,0.979,BOMBAY
36377.4142,996.3043,360.207,137.4904,2.6194,0.9328,49862.8631,239.3156,0.6509,0.9687,0.5183,0.6475,0.0091,0.0014,0.4243,0.9583,HOROZ
89109.9074,1164.6486,415.3017,255.9434,1.7083,0.8327,95314.7152,352.9913,0.6993,0.9681,0.8512,0.7411,0.005,0.0011,0.5949,0.9672,BOMBAY
52500.9086,946.5037,417.5557,172.2738,2.447,0.9074,60116.6716,228.2828,0.677,0.9668,0.6145,0.6588,0.0073,0.0014,0.4451,0.9618,CALI
27064.5191,721.6292,217.1901,139.303,1.6121,0.7049,20668.041,222.6076,0.7872,0.954,0.7928,0.7799,0.0103,0.002,0.6805,0.9626,SIRA
21827.7052,636.751,229.3435,158.7927,1.5163,0.7444,28402.9203,172.7844,0.8391,0.9637,0.8527,0.8831,0.0084,0.0023,0.6677,0.9814,DERMASON
52338.1823,1068.8607,385.308,178.2854,2.3378,0.864,59092.5005,255.252,0.6355,0.9668,0.691,0.7139,0.0088,0.0016,0.3364,0.9583,CALI
23099.7355,657.6276,244.3891,149.1239,1.5922,0.8145,23196.6646,162.667,0.8304,0.9697,0.8844,0.7917,0.009,0.0024,0.6895,0.9747,DERMASON
26709.2986,627.4067,218.5798,144.1424,1.5073,0.8829,25741.2527,161.3006,0.7446,0.9732,0.8535,0.7788,0.0084,0.003,0.624,0.9806,DERMASON
57529.1672,824.9951,373.8552,211.9508,1.7165,0.861,64586.6138,267.4265,0.7467,0.9664,0.8407,0.7504,0.0074,0.0018,0.5906,0.9734,BARBUNYA
69563.1418,955.0062,350.5924,186.6601,1.9928,0.8709,65743.1094,270.3979,0.62,0.9725,0.7949,0.7564,0.0059,0.0016,0.5885,0.9625,BARBUNYA
73186.2943,1146.0741,413.9657,263.4151,1.4902,0.8162,108519.3897,343.0721,0.7123,0.9796,0.846,0.7529,0.0055,0.0016,0.6121,0.9787,BOMBAY
18741.2688,572.313,228.7563,159.5228,1.3387,0.6336,28139.2769,180.039,0.7636,0.965,0.876,0.8585,0.0077,0.0034,0.6906,0.9908,SEKER
52694.3737,946.603,342.6488,176.7591,1.801,0.7883,49106.1206,323.798,0.8112,0.9838,0.7446,0.6961,0.007,0.0015,0.5334,0.9607,BARBUNYA
29108.0402,549.2499,246.216,115.3589,1.5526,0.7225,29488.7993,173.3488,0.7343,0.967,0.765,0.7294,0.0094,0.0033,0.6656,0.9746,DERMASON
47952.7035,915.9509,404.3456,155.0439,2.5761,0.9465,47221.6376,203.9922,0.6411,0.9598,0.5232,0.6148,0.0094,0.0013,0.4189,0.9605,HOROZ
45200.1255,878.7699,416.7808,150.3196,2.8784,0.9029,41171.9242,245.4099,0.5919,0.9753,0.5414,0.5708,0.0098,0.0011,0.3437,0.9405,HOROZ
27025.3938,683.3604,211.5945,145.3697,1.3204,0.5752,28386.1966,164.3028,0.7207,0.9502,0.8253,0.8671,0.007,0.002,0.7289,0.9883,SEKER
37388.6305,982.705,404.6392,144.8068,2.8164,0.9047,53852.9844,269.9694,0.6967,0.9591,0.6026,0.6247,0.007,0.0009,0.3675,0.9549,HOROZ
32856.5818,668.0491,237.0711,147.9457,1.8364,0.7786,31810.2175,208.8564,0.7068,0.9583,0.7484,0.8115,0.0085,0.0027,0.6054,0.9864,SIRA
21845.4641,637.071,209.1798,169.3659,1.5616,0.7277,25950.7171,166.8132,0.7703,0.9713,0.8114,0.8339,0.0077,0.0027,0.6318,0.9886,SIRA
74546.28,985.1463,309.6593,199.6047,1.792,0.785,50098.0037,272.6117,0.6525,0.97,0.6758,0.7301,0.007,0.0019,0.5163,0.9727,BARBUNYA
35874.8286,980.0148,395.5575,171.9509,2.3491,0.9538,47297.1634,259.0487,0.6277,0.9603,0.6475,0.6532,0.0065,0.0018,0.4311,0.9502,CALI
29328.9557,683.0567,187.9208,162.079,1.2911,0.6127,33324.6879,190.6864,0.7378,0.9722,0.8957,0.8554,0.0105,0.0029,0.5704,0.9885,SEKER
28757.7807,685.7867,269.5774,129.9423,1.508,0.9179,23980.397,148.6078,0.6708,0.9772,0.8249,0.8143,0.007,0.0023,0.6825,0.9771,SIRA
27270.1003,673.0654,218.8331,156.7241,1.4325,0.6073,25882.1185,188.3747,0.8049,0.9676,0.8851,0.8574,0.0091,0.0023,0.7484,0.9824,SEKER
46806.2875,1007.5793,398.5242,161.7775,2.2721,0.9282,47693.1362,221.8519,0.6509,0.9718,0.6028,0.6465,0.0087,0.0015,0.4035,0.9276,HOROZ
40647.3595,1045.4872,386.4938,161.3765,2.1049,0.9401,70205.7839,264.3089,0.5713,0.94,0.6214,0.6564,0.0066,0.0018,0.4563,0.9643,CALI
30085.315,709.5753,221.3022,159.002,1.4912,0.7666,20508.2377,175.9748,0.7753,0.9725,0.8293,0.7307,0.0097,0.0021,0.6996,0.9934,SIRA
26318.72,664.4248,225.066,169.0092,1.7439,0.8041,18428.1424,196.88,0.7453,0.9802,0.749,0.7834,0.0089,0.0026,0.6517,0.9919,SIRA
52845.245,955.6955,410.8331,219.0283,2.1341,0.7748,49074.427,259.0814,0.8048,0.9836,0.7364,0.7437,0.0068,0.0024,0.5907,0.9855,BARBUNYA
26020.0903,641.8167,197.8594,148.4489,1.7904,0.7184,30219.9904,167.5466,0.7553,0.9585,0.8133,0.8481,0.0088,0.0029,0.6758,0.9572,DERMASON
54529.4167,984.5195,376.118,209.0077,1.8846,0.8482,60251.9059,255.5811,0.6613,0.9717,0.7143,0.7437,0.0056,0.0014,0.4918,0.9649,BARBUNYA
19520.0293,657.0565,222.42,149.9139,1.51,0.6819,27194.4574,177.0592,0.7529,0.9632,0.8215,0.7807,0.0073,0.003,0.62,0.9865,DERMASON
20105.0905,555.7949,193.8438,169.675,1.3183,0.6041,30268.1899,172.3789,0.8146,0.9721,0.8435,0.8768,0.0091,0.0033,0.6993,0.9884,SEKER
79563.6217,1142.2465,409.3797,273.3562,1.5913,0.7897,97681.5675,330.2605,0.7547,0.9643,0.8356,0.7757,0.0048,0.0012,0.5686,0.9664,BOMBAY
30316.6408,638.6098,222.2812,126.4091,1.5815,0.7349,27561.922,179.8033,0.6642,0.96,0.8227,0.733,0.0077,0.0019,0.5321,0.9695,SIRA
98069.3127,1097.7164,419.6163,269.4946,1.7342,0.8092,92561.8859,330.904,0.6878,0.9681,0.8334,0.7932,0.0048,0.0013,0.5665,0.9754,BOMBAY
28052.2325,619.43,235.2647,165.9218,1.4025,0.7201,27399.0249,184.6672,0.8491,0.9829,0.8279,0.8025,0.0097,0.0025,0.7134,0.9876,SEKER
33579.6771,599.8345,222.2815,132.3347,1.6443,0.7458,30431.2209,184.2388,0.7713,0.9763,0.7031,0.7854,0.0101,0.0019,0.6589,0.9929,SIRA
55689.9778,968.084,405.1077,168.7879,2.1402,0.8816,66286.8865,272.2963,0.7002,0.9569,0.7038,0.6754,0.0068,0.0012,0.5078,0.9745,CALI
41608.3028,921.3599,373.1613,186.1925,2.8384,0.9147,41107.7646,251.1034,0.8061,0.9717,0.5831,0.5994,0.0104,0.0011,0.4004,0.9589,HOROZ
25625.9657,750.0119,208.5011,168.6267,1.646,0.7477,19671.3619,176.9712,0.7092,0.964,0.7749,0.7667,0.0091,0.0024,0.5672,0.9957,DERMASON
46117.5121,983.8096,424.6131,167.8319,2.7136,0.9976,29647.7135,234.8125,0.5702,0.9626,0.6824,0.5977,0.0079,0.0017,0.4485,0.959,HOROZ
22791.2216,574.0501,233.9257,147.573,1.6162,0.6952,28557.4767,185.4996,0.7455,0.9553,0.8868,0.8944,0.0103,0.0031,0.7456,0.9753,DERMASON
45417.8746,1125.4333,401.8504,130.9584,2.6621,0.9605,49264.8063,227.0594,0.756,0.9742,0.6216,0.5945,0.0093,0.0017,0.3782,0.9437,HOROZ
44407.6705,1059.0167,432.1483,159.2973,2.7764,0.9382,54805.0874,238.5415,0.6511,0.9557,0.5876,0.6303,0.0085,0.0013,0.3312,0.9433,HOROZ
26439.7152,592.1492,271.2693,154.8506,1.4049,0.6558,16791.8854,199.9517,0.6437,0.9836,0.8171,0.8092,0.0082,0.0036,0.736,0.989,SEKER
29553.9548,676.7112,202.9954,165.4741,1.3832,0.7322,27534.6987,204.0617,0.8313,0.9603,0.8569,0.8275,0.0082,0.002,0.6363,0.9951,SEKER
25416.5239,669.2575,204.0667,174.7563,1.3746,0.7182,34223.5527,152.5576,0.7623,0.966,0.9383,0.8378,0.011,0.0021,0.7375,0.9881,SEKER
18965.9246,581.4244,226.9691,145.3846,1.7208,0.7801,30646.0518,201.98,0.7205,0.9707,0.8517,0.8818,0.0096,0.003,0.6125,0.9699,DERMASON
87537.6404,1200.2383,431.9046,267.6526,1.6584,0.7766,93435.3766,338.6803,0.6938,0.9631,0.8559,0.821,0.0043,0.0016,0.6514,0.9755,BOMBAY
82664.2101,1095.6634,455.85,265.7078,1.6254,0.748,93288.819,354.8122,0.6973,0.9701,0.8636,0.8055,0.0046,0.0014,0.5946,0.9816,BOMBAY
28178.0177,720.3718,222.9346,125.0712,1.5278,0.7149,28867.3399,190.8085,0.7231,0.9905,0.8508,0.7582,0.0085,0.0024,0.5836,0.9807,SIRA
35519.3439,686.3607,247.0432,146.1462,1.6949,0.7263,29366.1015,191.7159,0.8049,0.9453,0.7638,0.7743,0.0105,0.0017,0.6094,0.973,SIRA
28345.9852,630.2371,223.7932,160.6272,1.463,0.6365,30969.0818,184.1562,0.7716,0.9658,0.8682,0.8674,0.0071,0.002,0.7063,0.9935,SEKER
27757.8774,613.0676,227.3376,168.207,1.3786,0.6175,28482.8722,178.5672,0.7242,0.9623,0.86,0.8508,0.0089,0.0026,0.7425,0.9881,SEKER
17654.2875,699.2517,198.5196,154.3215,1.5962,0.7343,28217.985,183.6872,0.6831,0.9772,0.7368,0.8792,0.0082,0.002,0.5212,0.9828,SIRA
42616.7177,1019.9907,396.1429,173.5553,1.8677,0.9381,53008.4204,259.0335,0.5673,0.9545,0.6474,0.6759,0.0073,0.0018,0.4639,0.9535,CALI
47192.5915,1004.3908,371.139,176.9345,2.324,0.8934,54231.5796,269.08,0.6561,0.9619,0.7415,0.679,0.0069,0.0016,0.5045,0.9529,CALI
16009.0124,660.0302,230.1032,143.8943,1.4363,0.7961,33279.6844,196.776,0.805,0.9817,0.7917,0.8724,0.0084,0.003,0.682,0.9749,DERMASON
67715.7644,1073.8186,392.5077,199.0257,1.7835,0.835,74101.6963,262.831,0.6332,0.9595,0.7248,0.8069,0.0056,0.0015,0.5325,0.9559,BARBUNYA
90650.211,1181.2992,427.619,262.7393,1.6399,0.8226,81789.1967,325.0587,0.6949,0.9616,0.8157,0.8025,0.0049,0.0013,0.6331,0.9656,BOMBAY
78703.9207,1087.0355,434.9368,274.2689,1.5716,0.8049,92221.1976,361.6291,0.7592,0.9637,0.9246,0.7678,0.0046,0.0011,0.6114,0.9756,BOMBAY
52486.8046,1000.5805,420.9864,175.3659,2.954,0.9212,54964.1671,252.1587,0.6517,0.9417,0.588,0.6445,0.0071,0.0017,0.5173,0.9673,CALI
59296.5305,1007.3993,337.6937,212.6607,1.9126,0.8465,59374.6602,310.7831,0.7126,0.9591,0.6806,0.7292,0.007,0.0014,0.5412,0.9714,BARBUNYA
46770.7911,976.6359,418.8393,187.8552,2.4549,0.8402,50292.5562,263.6103,0.7069,0.9615,0.666,0.6832,0.0061,0.0013,0.4093,0.9611,CALI
51504.436,891.8173,431.3888,135.3432,3.1378,0.9344,57979.8999,237.819,0.6304,0.9681,0.6269,0.606,0.0068,0.0011,0.3295,0.9593,HOROZ
29042.6686,612.4337,245.9205,146.087,1.3428,0.8123,32027.0273,161.2028,0.8255,0.9967,0.8145,0.7538,0.0086,0.0024,0.5774,0.9755,SIRA
95549.8153,1143.0035,435.6539,270.689,1.5542,0.7826,98681.2522,337.2822,0.7637,0.9652,0.8408,0.7804,0.0055,0.0014,0.5826,0.9903,BOMBAY
70312.8972,927.9613,332.7362,182.5987,1.7208,0.8027,61474.9401,270.623,0.7324,0.9618,0.7706,0.728,0.0078,0.0023,0.5025,0.973,BARBUNYA
90852.2016,1148.2556,450.4802,263.4555,1.6394,0.7341,81779.2513,342.6938,0.7534,0.9742,0.8127,0.7642,0.005,0.0015,0.5753,0.9788,BOMBAY
60738.0242,941.4034,361.5323,205.4915,1.797,0.8408,53736.4157,265.9619,0.7312,0.9681,0.8009,0.7885,0.0067,0.0021,0.5307,0.9801,BARBUNYA
24964.5212,606.1939,206.319,135.5799,1.3101,0.6105,26605.5596,173.1054,0.7425,0.9722,0.8467,0.878,0.0079,0.0028,0.6537,0.9933,SEKER
55518.7852,1049.141,395.6924,155.2215,2.1339,0.8752,52578.5391,278.1246,0.6591,0.9781,0.7142,0.6694,0.0075,0.0013,0.5238,0.958,CALI
31412.9239,681.6846,245.2113,141.0593,1.3613,0.8054,29070.2838,166.1525,0.7216,0.9502,0.7806,0.8239,0.0086,0.0028,0.7588,0.9796,DERMASON
39947.3575,1036.3439,415.4566,145.7684,2.4386,0.97,48332.7673,234.6095,0.7138,0.9613,0.616,0.5839,0.0077,0.0014,0.3379,0.936,HOROZ
88696.0399,1068.226,398.0086,254.1864,1.6987,0.7829,94746.0948,321.2172,0.7198,0.9707,0.8757,0.8073,0.0048,0.0015,0.6071,0.9741,BOMBAY
50656.5665,942.8495,420.4373,153.1379,2.5166,0.9009,58154.7827,241.9496,0.5994,0.9513,0.7501,0.666,0.0079,0.0016,0.4858,0.9687,CALI
58494.6981,926.2091,381.7127,197.9584,1.8853,0.8459,54682.8504,278.3823,0.6458,0.9701,0.7068,0.7173,0.0065,0.0013,0.4551,0.9582,CALI
26657.6649,567.5469,206.4902,151.7281,1.5159,0.6745,20673.8214,178.9329,0.8099,0.9756,0.7886,0.8406,0.009,0.0032,0.7245,0.9767,DERMASON
29771.2886,600.1858,184.3844,163.5796,1.3821,0.6566,19442.3196,197.2107,0.7979,0.9586,0.8761,0.8175,0.0069,0.0019,0.759,0.9944,SEKER
31449.8494,734.6981,232.8215,149.1272,1.4176,0.6789,21909.6572,194.1336,0.6805,0.9555,0.6645,0.778,0.0093,0.0021,0.7417,0.9903,SIRA
76694.5755,995.8625,440.6182,274.316,1.7357,0.8316,79759.5948,321.1881,0.6498,0.9797,0.8498,0.7423,0.0054,0.0014,0.5795,0.9725,BOMBAY
48520.9119,995.1832,390.2089,193.7965,1.8413,0.8039,61954.8657,251.3886,0.635,0.967,0.777,0.7635,0.0052,0.0013,0.5094,0.9642,BARBUNYA
21805.0993,599.656,227.6354,137.0156,1.5536,0.7888,26987.4183,189.1322,0.7322,0.9621,0.8433,0.8362,0.0101,0.0023,0.6393,0.9922,DERMASON
24135.2151,655.3649,245.0375,153.7061,1.9142,0.7688,20463.3532,184.7184,0.7856,0.9702,0.9072,0.8206,0.01,0.0024,0.5468,0.9779,SIRA
24154.2984,651.1318,208.9977,130.3513,1.456,0.6768,27201.5519,186.4254,0.6836,0.9697,0.8206,0.7098,0.0095,0.0029,0.6807,0.9774,DERMASON
78071.3489,1053.4496,443.6408,269.2782,1.5854,0.8058,93747.3091,327.7056,0.7591,0.9738,0.8643,0.7865,0.0052,0.0017,0.605,0.9773,BOMBAY
54104.2854,1076.6578,381.4309,186.8042,1.6981,0.8003,49824.78,270.2046,0.7456,0.9871,0.8483,0.7207,0.0074,0.0018,0.6545,0.9751,BARBUNYA
35764.4144,948.0044,460.862,163.0393,2.3026,0.8564,46989.4943,253.9477,0.6032,0.9582,0.713,0.6524,0.008,0.002,0.5298,0.9683,CALI
26076.3781,700.1622,192.4812,139.9481,1.6151,0.8167,29090.8591,171.1958,0.7534,0.9461,0.8298,0.7448,0.0082,0.0022,0.6758,0.9738,SIRA
57100.6367,1087.3047,364.556,179.2643,2.2877,0.8657,47719.5086,243.3296,0.6359,0.9644,0.6839,0.6782,0.0071,0.0017,0.3634,0.9542,CALI
24810.2381,680.51,273.931,128.9936,1.7434,0.6632,35473.5696,217.0197,0.7181,0.9706,0.8199,0.7596,0.0082,0.0021,0.607,0.9863,SIRA
57657.957,1079.0859,395.8928,134.781,2.8148,0.9381,53652.4817,274.9707,0.632,0.9726,0.5748,0.6242,0.0094,0.0015,0.3322,0.9609,HOROZ
24174.5897,623.6702,212.6125,143.8841,1.5388,0.7545,27116.0826,185.7577,0.783,0.9565,0.8989,0.8095,0.0097,0.0025,0.5609,0.9728,DERMASON
25685.9338,620.5845,263.7856,151.7266,1.3362,0.7464,31638.6508,199.9481,0.6908,0.9696,0.7814,0.774,0.0082,0.0021,0.7297,0.9725,SIRA
29501.9889,694.9565,247.2437,137.4877,1.8728,0.6384,21866.6439,149.2177,0.7628,0.9645,0.8776,0.7401,0.0071,0.0031,0.6536,0.9875,DERMASON
24714.7928,610.5628,212.4302,172.4828,1.3442,0.7227,23763.7358,192.05,0.7614,0.9683,0.8665,0.8665,0.0071,0.0023,0.8219,0.9925,SEKER
17597.6947,542.463,220.9439,142.1947,1.5314,0.7008,31703.9039,159.6851,0.7829,0.9677,0.8572,0.8371,0.0086,0.0028,0.5876,0.983,DERMASON
51146.051,994.032,442.3223,176.172,2.8692,0.9258,63287.6168,243.5103,0.6605,0.9326,0.4861,0.6224,0.0089,0.0017,0.3668,0.9429,HOROZ
47689.403,1067.4271,364.0275,141.8968,2.6571,0.9134,50009.4317,255.2814,0.6879,0.9769,0.5783,0.631,0.0094,0.0014,0.3639,0.9364,HOROZ
39972.937,1018.069,409.0112,169.1832,2.2018,0.937,52987.6854,236.1619,0.7204,0.9596,0.6845,0.7394,0.0066,0.0019,0.5041,0.9626,CALI
26746.9682,688.6451,197.8276,122.1375,1.5509,0.7358,26095.9171,150.4913,0.7768,0.9676,0.8246,0.7775,0.0105,0.0027,0.6241,0.9793,DERMASON
83491.6993,1109.9297,403.1109,255.2612,1.74,0.7246,82122.0045,327.9367,0.7513,0.9594,0.8043,0.7495,0.0049,0.0015,0.603,0.9837,BOMBAY
53525.4634,1024.5974,423.2827,147.6063,2.5287,0.9138,45493.4924,255.5837,0.6064,0.962,0.6183,0.6026,0.0084,0.0014,0.4147,0.9556,HOROZ
52440.4254,1026.0122,387.525,146.5352,2.7048,0.9095,33993.1215,238.9169,0.5959,0.956,0.5868,0.5912,0.01,0.0014,0.3515,0.9392,HOROZ
73970.6851,921.3259,355.1562,175.5522,2.2721,0.8648,70099.0285,258.6397,0.6744,0.9573,0.6452,0.7093,0.0066,0.0019,0.6196,0.9726,BARBUNYA
26487.3634,565.2002,190.4442,145.4416,1.4551,0.6707,29702.0382,199.6839,0.7795,0.9757,0.8312,0.8475,0.0072,0.0029,0.7653,0.9948,SEKER
43995.6316,991.6346,342.5545,182.7583,2.4009,0.8642,55719.9139,246.2494,0.7238,0.9455,0.7445,0.6536,0.0058,0.0016,0.4736,0.9585,CALI
28062.0975,549.2049,202.923,152.01,1.422,0.699,21914.5668,192.1996,0.7294,0.9665,0.8803,0.8461,0.0099,0.0032,0.654,0.9844,SEKER
27502.1172,662.5865,243.4944,169.0728,1.6315,0.7944,27252.9953,194.2856,0.7813,0.9397,0.7878,0.7801,0.0091,0.0027,0.5846,0.9724,SIRA
55633.9539,874.8671,440.0743,192.5904,2.4807,0.9172,54774.6145,243.1438,0.6736,0.9575,0.6503,0.5855,0.0082,0.0014,0.3978,0.9604,CALI
76358.7317,1114.8396,405.6946,246.1016,1.6479,0.7933,92456.4073,318.994,0.6697,0.9773,0.802,0.762,0.0053,0.0013,0.6603,0.9885,BOMBAY
87470.3215,1062.3306,458.2364,281.7322,1.6168,0.8474,89070.866,307.0574,0.7561,0.972,0.8804,0.8021,0.005,0.0012,0.6355,0.9839,BOMBAY
21602.367,669.0829,229.1628,148.9609,1.4759,0.7933,24979.6475,162.9472,0.8271,0.9742,0.7537,0.86,0.0077,0.003,0.774,0.9824,DERMASON
30366.8954,597.8092,242.8452,142.9708,1.6173,0.7639,34359.3609,154.0943,0.7603,0.9695,0.8323,0.7954,0.0091,0.002,0.6175,0.9895,SIRA
55273.7171,1187.7343,428.2476,192.0528,2.4277,0.9085,53310.3652,252.3254,0.6242,0.9482,0.679,0.6734,0.0076,0.0013,0.4376,0.9667,CALI
76036.6065,926.6291,379.1199,187.8644,1.8242,0.8758,63304.6824,288.9054,0.7375,0.9531,0.623,0.6566,0.0083,0.0015,0.6181,0.9645,BARBUNYA
48103.6019,913.8012,390.2132,133.9876,2.6107,0.9251,50155.3159,242.4629,0.6669,0.9485,0.5511,0.6329,0.0073,0.0012,0.4145,0.9579,HOROZ
33444.5385,709.6523,223.1884,155.7321,1.4411,0.6964,21852.0267,164.1359,0.7624,0.9587,0.8278,0.781,0.0069,0.0036,0.7307,0.9705,DERMASON
51451.1397,963.3029,378.0608,205.3041,1.7776,0.9015,45092.8195,276.5589,0.7285,0.9595,0.7126,0.7432,0.0073,0.0018,0.5187,0.9496,BARBUNYA
51064.1376,931.0918,365.5969,189.264,1.7176,0.8415,55137.1382,309.5402,0.6809,0.9534,0.7908,0.81,0.0053,0.0022,0.4865,0.9651,BARBUNYA
51154.1323,961.5261,437.3043,146.3614,2.8511,0.9245,42292.9942,241.6084,0.6763,0.9698,0.5242,0.6043,0.0076,0.0015,0.3738,0.9428,HOROZ
20948.0208,558.8274,210.0229,153.0785,1.4686,0.7025,26081.6377,191.8499,0.8147,0.9741,0.8537,0.8806,0.0101,0.003,0.8085,0.9946,SEKER
22766.1886,631.9795,221.7297,142.1638,1.3164,0.6799,28911.0349,182.9391,0.6817,0.9829,0.9409,0.8975,0.0088,0.003,0.6873,0.9909,SEKER
23979.2581,641.9315,255.0081,165.8467,1.4248,0.7054,22839.2112,191.1148,0.8068,0.9639,0.8443,0.8935,0.0085,0.0022,0.6988,0.9877,SEKER
30010.8153,587.4028,212.1313,146.9633,1.4233,0.6766,28822.6228,185.9328,0.7767,0.9664,0.8311,0.8367,0.009,0.0026,0.717,0.9943,SEKER
24452.3628,625.6876,188.4997,161.2918,1.4109,0.6903,24907.4911,185.6394,0.7259,0.9624,0.902,0.8101,0.0077,0.0025,0.7525,0.9828,SEKER
28632.3173,629.2721,258.1276,160.3573,1.6971,0.8638,25741.7298,188.1842,0.7402,0.9868,0.8176,0.7627,0.0082,0.0028,0.5955,0.9646,SIRA
42838.3492,1036.0862,428.4716,142.1075,2.7797,0.9449,52727.5854,246.0891,0.6658,0.9669,0.5435,0.6218,0.0111,0.0006,0.406,0.9682,HOROZ
21748.2489,551.894,212.1859,157.8514,1.5562,0.8244,28586.0653,187.0558,0.7326,0.9662,0.8956,0.8399,0.0097,0.0021,0.6431,0.9781,DERMASON
28290.3114,621.2187,227.4698,147.0944,1.7138,0.8003,24091.3972,184.1302,0.7335,0.955,0.9547,0.8149,0.0108,0.0028,0.6459,0.977,SIRA
46147.6043,1104.859,393.9123,170.6257,3.1952,0.9419,48159.5324,236.9419,0.6561,0.9767,0.67,0.5976,0.009,0.0012,0.3905,0.9452,HOROZ
58232.0487,921.1181,416.1562,154.96,3.095,0.9237,57857.4716,234.3318,0.6779,0.9681,0.6933,0.5874,0.0091,0.0011,0.3146,0.9659,HOROZ
41300.5711,632.1377,236.9003,151.7278,1.6902,0.7801,35305.1505,210.8802,0.7374,0.9402,0.8011,0.823,0.0107,0.0029,0.5981,1.0,SIRA
